id,museu,gaveta,sp,pop,coletor,id.coletor,localidade,municipio,uf,lon,lat,alt,xy.original,ano,mes,dia,morte,pele,cranio,esqueleto,sexo,dentes,classe,idade,peso,peso.morto,compr.total,compr.corpo,compr.cauda,tarso.c.unha,tarso.s.unha,orelha.int,orelha.ext,medido,gls,cb,nas,bbc,zb,poc,ic,lbasi,bps,bam,can,pl,max,sm,mad,alpcor,larcon,size,shape,nas/gls,can/bam,pl/cb,bam/pl,sm/max,alpcor/mad,obs,replicas,gls.1,cb.1,nas.1,bbc.1,zb.1,poc.1,ic.1,lbasi.1,bps.1,bam.1,can.1,pl.1,max.1,sm.1,mad.1,alpcor.1,larcon.1,gls.2,cb.2,nas.2,bbc.2,zb.2,poc.2,ic.2,lbasi.2,bps.2,bam.2,can.2,pl.2,max.2,sm.2,mad.2,alpcor.2,larcon.2,gls.3,cb.3,nas.3,bbc.3,zb.3,poc.3,ic.3,lbasi.3,bps.3,bam.3,can.3,pl.3,max.3,sm.3,mad.3,alpcor.3,larcon.3,gls.4,cb.4,nas.4,bbc.4,zb.4,poc.4,ic.4,lbasi.4,bps.4,bam.4,can.4,pl.4,max.4,sm.4,mad.4,alpcor.4,larcon.4
UFES1509,UFES,,Marmosa murina,Rio Preto,Leonora Pires Costa,LPC 1305,Floresta Nacional do Rio Preto,Conceição da Barra,ES,-39.8441666666667,-18.3552777777778,32,TRUE,2009,12,17,,ok,ok,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marmosa murina segundo a Ana C. Bezerra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2896,UFES,03-04,Marmosops incanus,Rio Preto,Leonora Pires Costa,LPC 1606,Floresta Nacional do Rio Preto,Conceição da Barra,ES,-39.8447222222222,-18.3558333333333,,TRUE,2015,8,12,,ok,ok,parcial,female,p3m4,6,adulto,25,,301,116,185,18,,28,,TRUE,35.68,34.9,17.44,12.71,17.21,6.58,6.83,12.07,5.88,10.92,4.96,20.75,15.38,7.33,26.06,10.09,1.06,24.5077334733345,0.493123209169054,0.488789237668162,0.454212454212454,0.594555873925501,0.526265060240964,0.476592977893368,0.387183422870299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2897,UFES,03-04,Marmosops incanus,Rio Preto,Leonora Pires Costa,LPC 1607,Floresta Nacional do Rio Preto,Conceição da Barra,ES,-39.8447222222222,-18.3558333333333,,TRUE,2015,8,14,,ok,ok,parcial,male,p3m4 (gastos),7,adulto,76,,307,92,215,23,,30,,TRUE,42.08,42.54,20.67,14.14,21.26,6.45,7.88,13.41,6.82,11.94,6.75,24.13,17.25,7.69,31.63,13.1,1.32,30.0732505725603,0.49976492712741,0.491207224334601,0.565326633165829,0.567230841560884,0.494819726481558,0.445797101449275,0.414163768574139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2898,UFES,03-04,Marmosops incanus,Rio Preto,Leonora Pires Costa,LPC 1608,Floresta Nacional do Rio Preto,Conceição da Barra,ES,-39.8447222222222,-18.3558333333333,,TRUE,2015,8,15,,ok,ok,parcial,female,p3m4,6,adulto,31,,290,122,168,18,,25,,TRUE,35.7,34.97,16.48,12.92,17.83,6.57,7.21,12.03,5.88,11.27,5.05,20.41,15.1,7.22,26.24,10.08,0.93,24.9702843395905,0.50986559908493,0.461624649859944,0.448092280390417,0.58364312267658,0.55218030377266,0.478145695364238,0.384146341463415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2899,UFES,03-04,Marmosops incanus,Rio Preto,Leonora Pires Costa,LPC 1609,Floresta Nacional do Rio Preto,Conceição da Barra,ES,-39.8447222222222,-18.3558333333333,,TRUE,2015,8,15,,ok,parcial,parcial,female,,,,22,,266,107,159,18,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,crânio destruido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2900,UFES,03-04,Marmosops incanus,Rio Preto,Leonora Pires Costa,LPC 1610,Floresta Nacional do Rio Preto,Conceição da Barra,ES,-39.8447222222222,-18.3558333333333,,TRUE,2015,8,16,,ok,ok,parcial,male,p3m4,6,adulto,85,,392,170,222,22,,30,,TRUE,43.11,43.32,20.15,14.4,22.02,6.67,8.89,13.54,7.49,12.7,6.87,24.39,17.53,7.92,32.55,13.44,1.38,30.8853751798485,0.508310249307479,0.467408953839016,0.540944881889764,0.563019390581717,0.52070520705207,0.451796919566457,0.412903225806452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2901,UFES,03-04,Marmosops incanus,Rio Preto,Leonora Pires Costa,LPC 1611,Floresta Nacional do Rio Preto,Conceição da Barra,ES,-39.8447222222222,-18.3558333333333,,TRUE,2015,8,16,,ok,ok,parcial,female,p3m4,6,adulto,30,,290,113,177,21,,25,,TRUE,34.09,33.55,15.2,12.69,16.95,6.71,6.24,11.77,5.43,10.66,4.95,19.46,14,7.13,24.58,10.07,1.18,23.8468551385712,0.50521609538003,0.445878556761514,0.464352720450281,0.580029806259315,0.547790339157246,0.509285714285714,0.409682668836452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2903,UFES,03-04,Marmosops incanus,Rio Preto,Leonora Pires Costa,LPC 1613,Floresta Nacional do Rio Preto,Conceição da Barra,ES,-39.8447222222222,-18.3558333333333,,TRUE,2015,8,17,,ok,ok,parcial,female,p3m4,6,adulto,29,,273,109,164,20,,26,,TRUE,35.92,35.73,16.33,12.72,17.37,6.58,7.17,11.8,5.74,11.22,5.26,20.85,15.54,7.59,26.66,9.89,1.17,24.9124486953812,0.486146095717884,0.454621380846325,0.468805704099822,0.583543240973972,0.538129496402878,0.488416988416988,0.370967741935484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2904,UFES,03-04,Marmosops incanus,Rio Preto,Leonora Pires Costa,LPC 1614,Floresta Nacional do Rio Preto,Conceição da Barra,ES,-39.8447222222222,-18.3558333333333,,TRUE,2015,8,18,,ok,ok,parcial,male,p3m4 (gastos),7,adulto,75,,350,137,213,23,,29,,TRUE,41.34,40.74,19.67,13.62,20.31,6.46,7.86,12.83,6.47,12.01,6.47,23.68,17.12,7.8,30.36,11.93,1.41,28.7650725707411,0.498527245949926,0.475810353168844,0.538717735220649,0.581246931762396,0.507179054054054,0.455607476635514,0.392951251646904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2905,UFES,03-04,Marmosops incanus,Rio Preto,Leonora Pires Costa,LPC 1615,Floresta Nacional do Rio Preto,Conceição da Barra,ES,-39.8447222222222,-18.3558333333333,,TRUE,2015,8,19,,ok,ok,parcial,male,dp3m4,5,adulto,40,,309,136,173,20,,25,,TRUE,35.69,34.83,,12.86,17.62,6.76,6.86,11.91,5.97,11.01,5.37,20.38,14.96,7.43,26.14,10.71,1.24,24.7730619827263,0.505885730691932,,0.487738419618529,0.585127763422337,0.540235525024534,0.496657754010695,0.409716908951798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES3109,UFES,03-04,Marmosops incanus,Rio Preto,Leonora Pires Costa,LPC 1670,Floresta Nacional do Rio Preto (Trilha A),Conceição da Barra,ES,-39.84457,-18.35619,,TRUE,2015,11,29,,ok,,,male,,,,135,,390,180,210,25,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES3102,UFES,Meio líquido,Marmosops sp.,,Leonora Pires Costa,LPC 1663,Floresta Nacional do Rio Preto (Trilha A),Conceição da Barra,ES,-39. 84457,-18. 35619,,TRUE,2015,11,26,,ETOH,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,embriões,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES3101,UFES,03-04,Marmosops incanus,Rio Preto,Leonora Pires Costa,LPC 1662,Floresta Nacional do Rio Preto (Trilha C),Conceição da Barra,ES,-39.84766,-18.35967,,TRUE,2015,11,25,,ok,,,female,,,,55,,344,141,203,21,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES3104,UFES,03-04,Marmosops incanus,Rio Preto,Leonora Pires Costa,LPC 1665,Floresta Nacional do Rio Preto (Trilha G),Conceição da Barra,ES,-39.85275,-18.35646,,TRUE,2015,11,26,,ok,,,female,,,,55,,305,135,170,19,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES3103,UFES,03-12,Marmosops sp.,Rio Preto,Leonora Pires Costa,LPC 1664,Floresta Nacional do Rio Preto (Trilha I),Conceição da Barra,ES,-39.85351,-18.35807,,TRUE,2015,11,26,,ok,,,female,,,,5,,170,67,103,14,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES3106,UFES,,Marmosops sp.,Rio Preto,Leonora Pires Costa,LPC 1667,Floresta Nacional do Rio Preto (Trilha J),Conceição da Barra,ES,-39.84865,-18.34865,,TRUE,2015,11,26,,?,?,?,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES3107,UFES,03-04,Marmosops incanus,Rio Preto,Leonora Pires Costa,LPC 1668,Floresta Nacional do Rio Preto (Trilha J),Conceição da Barra,ES,-39.84865,-18.34865,,TRUE,2015,11,28,,ok,,,female,,,,7,,182,78,104,15,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES3108,UFES,Meio líquido,Marmosops sp.,Rio Preto,Leonora Pires Costa,LPC 1669,Floresta Nacional do Rio Preto (Trilha J),Conceição da Barra,ES,-39.84865,-18.34865,,TRUE,2015,11,28,,ETOH,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES3110,UFES,03-04,Marmosops incanus,Rio Preto,Leonora Pires Costa,LPC 1671,Floresta Nacional do Rio Preto (Trilha J),Conceição da Barra,ES,-39.85114,-18.34698,,TRUE,2015,11,29,,ok,,,female,,,,8,,178,79,99,15,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES3111,UFES,Meio líquido,Marmosops sp.,Rio Preto,Leonora Pires Costa,LPC 1672,Floresta Nacional do Rio Preto (Trilha J),Conceição da Barra,ES,-39.85114,-18.34698,,TRUE,2015,11,29,,ETOH,,,male,,,,12,,196,86,110,16,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES3112,UFES,Meio líquido,Marmosops sp.,Rio Preto,Leonora Pires Costa,LPC 1673,Floresta Nacional do Rio Preto (Trilha J),Conceição da Barra,ES,-39.85114,-18.34698,,TRUE,2015,11,29,,ETOH,,,male,,,,7,,181,82,99,16,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES938,UFES,03-05,Marmosops incanus,Pedra Azul,Yuri Luiz Reis Leite; Roberta Paresque,YL 239,Parque Estadual de Pedra Azul,Domingos Martins,ES,-40.9666666666667,-20.4,,TRUE,2003,10,5,,ok,ok,,male,p3m4,6,adulto,110,,388,176,212,25,,30,,TRUE,43.6,43.46,22.15,14.12,21.4,6.67,7.93,13.76,6.87,12.41,6.45,24.64,17.67,7.47,32.06,13.37,1.38,30.4966227638406,0.492406810860561,0.50802752293578,0.519742143432716,0.566958122411413,0.503652597402597,0.422750424448217,0.41703056768559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES939,UFES,03-05,Marmosops incanus,Pedra Azul,Yuri Luiz Reis Leite; Roberta Paresque,YL 241,Parque Estadual de Pedra Azul,Domingos Martins,ES,-40.9666666666667,-20.4,,TRUE,2003,10,6,,ok,ok,,female,p3m4 (gastos),7,adulto,59,,317,132,185,20,,26,,TRUE,37.1,36.5,17.82,13.49,18.63,6.79,7.33,12.36,5.99,11.23,5.34,21.03,15.27,7.34,26.91,10.75,1.12,26.0767137500108,0.51041095890411,0.480323450134771,0.475512021371327,0.576164383561644,0.533999048977651,0.48068107400131,0.399479747305834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES941,UFES,03-05,Marmosops incanus,Pedra Azul,Yuri Luiz Reis Leite; Roberta Paresque,YL 242,Parque Estadual de Pedra Azul,Domingos Martins,ES,-40.9666666666667,-20.4,,TRUE,2003,10,7,,ok,ok,,female,p3m4,6,adulto,58,,324,143,181,19,,26,,TRUE,36.22,35.04,17.3,13.76,18.18,7.24,7.21,12.57,6.27,11,5.23,20.07,14.89,7.27,26.04,10.9,1.25,25.239397774115,0.518835616438356,0.477636664826063,0.475454545454546,0.57277397260274,0.548081714000996,0.488247145735393,0.418586789554531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES940,UFES,03-05,Marmosops incanus,Pedra Azul,Yuri Luiz Reis Leite; Roberta Paresque,YL 243,Parque Estadual de Pedra Azul,Domingos Martins,ES,-40.9666666666667,-20.4,,TRUE,2003,10,7,,ok,ok,,male,p3m4,6,adulto,96,,382,181,201,22,,29,,TRUE,42.41,42.2,21.23,14.08,20.95,6.45,8.47,13.57,6.26,12.01,6.24,24.08,17.36,7.65,31.33,12.81,1.28,29.7336509699028,0.496445497630332,0.500589483612356,0.519567027477102,0.570616113744076,0.49875415282392,0.440668202764977,0.408873284391957,,TRUE,42.26,42.21,21.44,14.19,20.92,6.43,8.98,13.57,6.51,11.81,6.26,24.05,17.35,7.7,31.32,13.04,1.29,42.3,42.24,21.52,14.28,20.94,6.45,9.2,13.56,6.33,11.82,6.15,24.1,17.36,7.7,31.33,12.67,1.44,42.29,42.25,21.13,14.24,20.96,6.58,9.09,13.58,6.42,11.81,6.25,24.09,17.36,7.46,31.32,12.66,1.35,42.29,42.23,21.57,14.17,20.94,6.43,8.81,13.6,6.43,11.82,6.16,24.11,17.38,7.47,31.34,12.64,1.35
UFES942,UFES,03-05,Marmosops incanus,Pedra Azul,Yuri Luiz Reis Leite; Roberta Paresque,YL 244,Parque Estadual de Pedra Azul,Domingos Martins,ES,-40.9666666666667,-20.4,,TRUE,2003,10,7,,ok,ok,,male,p3m4,6,adulto,80,,388,169,219,22,,28,,TRUE,42.53,42.03,20.79,13.93,20.71,6.87,8.09,13.44,6.99,11.88,5.88,24.06,17.27,7.69,30.88,12.9,1.11,29.5032421947148,0.492743278610516,0.48883141312015,0.494949494949495,0.572448251249108,0.493765586034913,0.445280833815866,0.417746113989637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN75054,MNHN,"14,01,2",Marmosops incanus,,P. Cobra,LTV 01,,Domingos Martins,ES,-40.699083,-20.345556,,TRUE,2010,9,30,,ok,ok,ok,male,p3m4 (gastos),7,adulto,110,,,221,165,25,24,28,,TRUE,44.11,43.44,22.34,14.05,22.22,6.33,8.37,13.6,6.81,12.24,6.37,24.43,17.51,7.55,32.54,12.82,1.32,31.0682603310839,0.511510128913444,0.506461119927454,0.520424836601307,0.562384898710866,0.501023331968891,0.431182181610508,0.393976644130301,medida corporal estranha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN75055,MNHN,,Marmosops incanus,,P. Cobra,LTV 02,,Domingos Martins,ES,-40.699083,-20.345556,,TRUE,2010,10,1,,ok,ok,ok,female,dp3m4 (m4 eclodindo),4,subadulto,41,,287,124,163,21,19,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,Id. do Cadú. M. paulensis na etiqueta. M. incanus por Alan G. Braz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES979,UFES,03-12,Marmosops paulensis,Caparaó,Valéria Fagundes,LGA 1310,"Parque Nacional do Caparaó, Posto Macieira",Dores do Rio Preto,ES,-41.8038888888889,-20.4802777777778,1860,TRUE,2006,5,29,,ETOH,ok,,male,p3m4,6,adulto,33,,,,,,,,,TRUE,34.75,33.59,,12.97,16.45,6.76,7.24,12.05,,10.42,5.06,,14.59,7.23,24.99,9.17,1.08,23.5064991013124,0.489729086037511,,0.485604606525912,,,0.495544893762851,0.366946778711485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES977,UFES,03-12,Marmosops paulensis,Caparaó,Valéria Fagundes,LGA 1339,"Parque Nacional do Caparaó, Posto Macieira",Dores do Rio Preto,ES,-41.8038888888889,-20.4802777777778,1860,TRUE,2006,5,31,,ETOH,ok,,female,p3m4,6,adulto,25,,,,,,,,,TRUE,32.65,31.68,,12.58,15.35,6.87,7.15,11.53,5.03,9.76,4.73,19,14.39,7.11,23.79,8.23,0.94,22.051938690283,0.484532828282828,,0.484631147540984,0.599747474747475,0.513684210526316,0.494093120222377,0.345943673812526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES980,UFES,03-12,Marmosops paulensis,Caparaó,Valéria Fagundes,LGA 1340,"Parque Nacional do Caparaó, Posto Macieira",Dores do Rio Preto,ES,-41.8038888888889,-20.4802777777778,1860,TRUE,2006,5,31,,ETOH,ok,,female,p3m4,6,adulto,24,,,,,,,,,TRUE,32.01,30.76,14.8,12.48,15.27,6.82,6.99,11.27,5.42,9.82,4.66,,13.97,7.06,23.07,8.21,0.95,21.6726832671914,0.496423927178153,0.462355513901906,0.474541751527495,,,0.505368647100931,0.355873428695275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES978,UFES,03-12,Marmosops paulensis,Caparaó,Valéria Fagundes,LGA 1350,"Parque Nacional do Caparaó, Posto Macieira",Dores do Rio Preto,ES,-41.8038888888889,-20.4802777777778,1860,TRUE,2006,5,31,,ETOH,ok,,male,p3m4,6,adulto,30,,,,,,,,,TRUE,35.17,34.22,,13.25,16.7,6.86,7.33,11.97,5.44,10.23,4.94,20.26,15.09,7.23,25.61,8.96,1.05,23.9055223745477,0.48801870251315,,0.482893450635386,0.592051431911163,0.504935834155972,0.479125248508946,0.349863334634908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES931,UFES,03-05,Marmosops incanus,,Yuri Luiz Reis Leite,YL 314,,Governador Lindemberg,ES,-40.48,-19.26,,TRUE,2005,8,18,,ok,ok,ETOH,female,p3m4,6,adulto,44,,319,134,185,21,,29,,TRUE,36.44,35.5,,13.29,18.06,6.71,6.99,12.09,5.58,11.02,5.32,20.58,15.12,7.26,26.56,10.34,1.11,25.3205450178309,0.508732394366197,,0.482758620689655,0.579718309859155,0.535471331389699,0.48015873015873,0.389307228915663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES929,UFES,03-05,Marmosops incanus,,Yuri Luiz Reis Leite,YL 315,,Governador Lindemberg,ES,-40.48,-19.26,,TRUE,2005,8,16,,ok,ok,ETOH,female,p3m4,6,adulto,35,,292,114,178,19,,21,,TRUE,36.58,35.71,17.32,13.19,17.52,6.83,6.97,12.05,6.15,11.38,5.15,21.15,16.37,7.65,27.66,10.39,0.99,25.0127807330572,0.490618874264912,0.47348277747403,0.452548330404218,0.592271072528703,0.53806146572104,0.46731826511912,0.375632682574114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES930,UFES,03-05,Marmosops incanus,,Yuri Luiz Reis Leite,YL 320,,Governador Lindemberg,ES,-40.48,-19.26,,TRUE,2005,8,18,,ok,ok,ETOH,female,p3m4,6,adulto,47,,313,124,189,21,,27,,TRUE,37.08,36.11,18.14,13.79,18.09,6.94,7.06,12.92,5.99,11.35,5.47,21.06,15.32,7.31,27.12,11.36,1.29,25.5583626236111,0.500969260592634,0.489212513484358,0.481938325991189,0.583217945167544,0.538936372269706,0.477154046997389,0.418879056047198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES3123,UFES,03-05,Marmosops incanus,Guarapari,Yuri Luiz Reis Leite,YL 957,Amarelos,Guarapari,ES,-40.4833333333333,-20.51583,36,TRUE,2015,12,3,,ok,ok,parcial,male,dp3m3 (m3 eclodindo),3,jovem,25,,237,99,138,17,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2756,UFES,03-05,Marmosops incanus,Guarapari,Yuri Luiz Reis Leite,YL 861,Buenos Aires,Guarapari,ES,-40.5444444444444,-20.5786111111111,250,TRUE,2014,5,14,,ok,,parcial,female,,,,30,,272,102,170,18,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2792,UFES,03-05,Marmosops incanus,Guarapari,Yuri Luiz Reis Leite,YL 881,Buenos Aires,Guarapari,ES,-40.5444444444444,-20.5786111111111,250,TRUE,2014,10,28,,ok,ok,parcial,male,p3m4 (gastos),7,adulto,100,,409,175,234,25,,31,,TRUE,45.88,45.46,23,14.08,22.06,6.2,8.64,13.64,7.09,12.26,6.91,25.75,17.55,7.39,33.87,13.51,1.4,31.667769103617,0.485261768587769,0.501307759372275,0.563621533442088,0.566432028156621,0.476116504854369,0.421082621082621,0.398878063182758,,TRUE,45.92,45.46,22.62,14.27,22.04,6.31,8.93,13.68,7.13,12.15,6.91,25.75,17.55,7.42,33.81,13.22,1.49,45.81,45.45,22.6,14.31,22.05,6.06,8.89,13.66,7.03,12.15,6.87,25.77,17.55,7.4,33.55,13.09,1.53,45.9,45.47,22.4,14.26,22.1,6.31,8.36,13.69,7.18,12.14,6.86,25.76,17.57,7.38,33.69,13.26,1.31,,,,,,,,,,,,,,,,,
UFES2861,UFES,03-05,Marmosops incanus,Guarapari,Yuri Luiz Reis Leite,YL 923,Buenos Aires,Guarapari,ES,-40.5444444444444,-20.57861,250,TRUE,2015,6,25,,ok,ok,parcial,male,p3m4,6,adulto,53,,324,141,183,19,,23,,TRUE,37.01,36.12,17.77,13.28,18.04,6.67,7.3,12.48,5.95,11.21,5.56,21.05,15.83,7.46,26.86,10.16,1.01,25.526550883345,0.499446290143965,0.480140502566874,0.495985727029438,0.582779623477298,0.532541567695962,0.471257106759318,0.378257632166791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2800,UFES,03-05,Marmosops incanus,Guarapari,Yuri Luiz Reis Leite,YL 889,Rio da Prata,Guarapari,ES,-40.5988888888889,-20.5308333333333,350,TRUE,2014,10,28,,ok,ok,parcial,female,p3m4 (gastos),7,adulto,60,,[320],,[172],21,,25,,TRUE,38.17,37.58,18.7,12.95,18.93,6.72,7.23,12.24,6.01,11.56,5.74,21.5,15.63,7.19,27.98,11.45,1.26,26.6718840729334,0.503725385843534,0.489913544668588,0.496539792387543,0.572112825971261,0.537674418604651,0.46001279590531,0.409220872051465,coordenadas da sede do municipio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2863,UFES,03-04,Marmosa murina,Guarapari,Yuri Luiz Reis Leite,YL 925,Rio da Prata,Guarapari,ES,-40.5988888888889,-20.53083,350,TRUE,2015,6,25,,ok,ok,parcial,male,p3m4,6,adulto,57,,319,139,180,22,,25,,TRUE,35.62,34.86,15.34,13.52,19.49,7.12,6.57,12.49,6.23,10.83,5.79,19.73,13.45,6.69,25.49,10.56,1.42,26.0657131112886,0.559093516924842,0.430656934306569,0.534626038781163,0.565978198508319,0.548910288900152,0.497397769516729,0.414280109846999,identifiquei como Marmosa murina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES976,UFES,03-05,Marmosops incanus,Caparaó,Valéria Fagundes,LGA 1594,"Parque Nacional do Caparaó, Posto Pedra Roxa",Ibitirama,ES,-41.7316666666667,-20.3963888888889,1063,TRUE,2006,9,10,,ETOH,ok,,male,p3m4,6,adulto,80,,,,,,,,,TRUE,41.87,40.89,20.16,14.04,20.6,6.93,8,13.21,7.03,11.53,6.16,23.21,16.92,7.62,30.63,12.43,1.37,29.0229908865368,0.503790657862558,0.481490327203248,0.534258456201214,0.567620445096601,0.496768634209392,0.450354609929078,0.40581129611492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
