"","id","museu","gaveta","sp","pop","coletor","id.coletor","localidade","municipio","uf","lon","lat","alt","xy.original","ano","mes","dia","morte","pele","cranio","esqueleto","sexo","dentes","classe","idade","peso","peso.morto","compr.total","compr.corpo","compr.cauda","tarso.c.unha","tarso.s.unha","orelha.int","orelha.ext","medido","gls","cb","nas","bbc","zb","poc","ic","lbasi","bps","bam","can","pl","max","sm","mad","alpcor","larcon","size","shape","nas.gls","can.bam","pl.cb","bam.pl","sm.max","alpcor.mad","obs","replicas","gls.1","cb.1","nas.1","bbc.1","zb.1","poc.1","ic.1","lbasi.1","bps.1","bam.1","can.1","pl.1","max.1","sm.1","mad.1","alpcor.1","larcon.1","gls.2","cb.2","nas.2","bbc.2","zb.2","poc.2","ic.2","lbasi.2","bps.2","bam.2","can.2","pl.2","max.2","sm.2","mad.2","alpcor.2","larcon.2","gls.3","cb.3","nas.3","bbc.3","zb.3","poc.3","ic.3","lbasi.3","bps.3","bam.3","can.3","pl.3","max.3","sm.3","mad.3","alpcor.3","larcon.3","gls.4","cb.4","nas.4","bbc.4","zb.4","poc.4","ic.4","lbasi.4","bps.4","bam.4","can.4","pl.4","max.4","sm.4","mad.4","alpcor.4","larcon.4"
"704","MCN-M 108","PUC-Minas","CAIXA 1","Marmosops incanus","","Leonardo G. Lessa","","Distrito de Tejuco","Januária","MG","","","",NA,1994,3,9,"","ok","parcial","ok","female","p3m4 (p3 eclodindo)",5,"adulto","","40","",121,"130",15,NA,"15","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","MN82805","MNHN","14,05.4","Marmosops incanus","Joaíma","Lena Geise","LG 470","Fazenda Anga Pehy","Joaíma","MG","-41.249333","-16.718778","820",NA,2005,3,11,"","ok","ok","ok","male","p3m4 (p3 eclodindo)",5,"adulto","44","","301",130,"171",19,19,"24","",TRUE,0.603269920689627,0.769992716827169,0.189468260880929,0.409445662082605,-0.336438190744737,-0.164143245878855,0.0701542160296427,0.278250935992606,-0.224383878333107,0.210526072856187,0.0149238414852757,0.720995558262192,0.838908179586209,0.668063807028799,0.459832332754605,0.26889518851444,-0.0580748182149471,24.4937277685533,0.48227955769776,0.46275270008308,0.460846084608461,0.587468103203856,0.536196911196911,0.496188055908513,0.391835177413201,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","MN82806","MNHN","14,05.4","Marmosops incanus","","Lena Geise","LG 504","Fazenda Anga Pehy","Joaíma","MG","-41.24575","-16.728306","923",NA,2005,3,14,"","ok","ok","ok","male","dp3m4",5,"adulto","41","","270",104,"166",18,17,"27","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","MN82807","MNHN","14,05.4","Marmosops incanus","Joaíma","Lena Geise","LG 507","Fazenda Anga Pehy","Joaíma","MG","-41.24575","-16.728306","923",NA,2005,3,14,"","ok","ok","ok","male","p3m4",6,"adulto","89","","351",152,"199",20.5,19,"28","",TRUE,-0.323055899856676,-0.799779314318442,-0.388028995339091,0.191185181148722,0.349140944453172,0.65380562371795,-0.114394085784753,-0.167332174723782,-0.0597043050808885,0.0857157084655196,0.391630790351473,-0.260202945837843,-0.580860938407859,0.00783052523121341,-0.465749480251443,0.303626051417051,-0.147975039608444,29.2620573439394,0.52488239663283,0.489366843885935,0.555012224938875,0.575142361970785,0.528196297890659,0.470263641937462,0.418367346938776,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2269","UFMG","GAV03","Marmosops incanus","","Raquel Moura","RM 11","Reserva Particular do Patrimônio Natural Belgo Mineira","João Monlevade","MG","-43.173611","-19.81","",NA,1995,6,27,"","ok","ok","","male","p3m4",6,"adulto","","71","",147,"204",24,NA,"29","",TRUE,0.461683245937138,0.266030289388411,0.698783888984405,0.619390427604751,-0.172044344211141,0.00821617727572566,-0.010751589115821,0.292041422084504,0.463595552964367,-0.305084633215142,-0.212758345829584,0.125635526900151,0.197018814905903,-0.0450694796939786,0.171221746088612,0.685031251665812,-0.015968277141863,28.1887477550884,0.497872340425532,0.500613195977434,0.509922346850733,0.571464330413016,0.50766535260622,0.450721153846154,0.420154000669568,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","MN24682","MNHN","14,06,2","Marmosops incanus","","Serviço de Estudos e Pesquisas sobre a Febre Amarela","M 6962","","Juiz de Fora","MG","","","",NA,1953,9,22,"","ok","ok","","male","p3m4",6,"adulto","60","","360",155,"205",23,21,"25","28",TRUE,1.30696347554645,1.01704407137236,0.926295696007326,-0.0926521699123839,-0.544382977169061,0.335654703969968,0.305093995750889,-0.1611803324941,-0.151744884576456,0.021731613933369,-0.237342805812337,0.753947136494649,0.6791669578013,0.15934675167118,0.48063380655233,-0.15325385476836,0.188299831922427,28.4232422499616,0.479892761394102,0.497137404580153,0.496661101836394,0.575920058493785,0.506982649174778,0.448896631823461,0.38876109102859,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","MN24683","MNHN","14,06,2","Marmosops incanus","","Serviço de Estudos e Pesquisas sobre a Febre Amarela","M 6981","","Juiz de Fora","MG","","","",NA,1953,10,4,"","ok","ok","","female","p3m4",6,"adulto","30","","295",125,"170",20,18,"25","28",TRUE,0.396926756263092,0.414293353411828,0.918284063936984,-0.257727302801673,-0.16084665200513,0.173821609023575,0.598293762419389,0.355981396820745,0.079889662407207,-0.131760134714268,-0.136747984935935,0.546301886226669,0.401828169840925,0.0292854141906593,0.52974574923018,0.0607776541686764,0.218825537339134,24.3908732930988,0.492090882945068,0.485043332401454,0.459962756052142,0.588725913143514,0.52467024914509,0.469200524246396,0.38249904470768,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","MN24684","MNHN","14,06,2","Marmosops incanus","","Serviço de Estudos e Pesquisas sobre a Febre Amarela","M 6989","","Juiz de Fora","MG","","","",NA,1953,9,9,"","ok","ok","","male","p3m4",6,"adulto","70","","375",160,"215",23,21,"27","30",TRUE,-0.450522300821937,-0.561287126568978,-0.382083091923946,-0.401821115190401,0.217381195542419,0.26229688484859,0.325608941232835,-0.306020794624532,-0.3673368710056,-0.312919601925648,-0.358969457317771,-0.691050522744529,-0.348129291986098,-0.628058847773504,-0.117278770594289,-0.532306433601494,-4.40205283347428e-05,29.5910104592594,0.51861766853249,0.492802303262956,0.514214046822743,0.560720369919688,0.519097222222222,0.423860911270983,0.387387387387387,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","MN24690","MNHN","14,06,2","Marmosops incanus","","Serviço de Estudos e Pesquisas sobre a Febre Amarela","M 6997","","Juiz de Fora","MG","","","",NA,1953,9,11,"","ok","","","male","",NA,"adulto","103","","380",170,"210",23,21,"25","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","MN24685","MNHN","14,06,2","Marmosops incanus","","Serviço de Estudos e Pesquisas sobre a Febre Amarela","M 6998","","Juiz de Fora","MG","","","",NA,1953,9,11,"","ok","ok","","female","p3m4",6,"adulto","47","","300",125,"175",21,19,"25","27",TRUE,-0.923835033456484,-0.940772276835837,-0.607959839082696,-0.101296413264683,0.525529844749251,0.0126096038127743,-0.00239700781122831,0.136609065919554,-0.10834138209767,-0.151078745136596,-0.128046680568892,-0.526402412973635,-0.426498401617563,-0.0568806342110788,-0.364493521751136,-0.41643402389024,-0.00341357594994096,24.7223623466691,0.532467532467532,0.461869266055046,0.466234967622572,0.579693034238489,0.55040733197556,0.487989018531229,0.37846273897776,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","MN24686","MNHN","14,06,2","Marmosops incanus","","Serviço de Estudos e Pesquisas sobre a Febre Amarela","M 7021","","Juiz de Fora","MG","","","",NA,1953,9,25,"","ok","ok","","male","p3m4",6,"adulto","101","","350",160,"190",23,21,"22","26",TRUE,0.52805450616281,0.622921047810323,0.752125564838561,-0.372512310401993,-0.367528680250988,0.409393456095497,0.412684355539975,-0.371083525247924,0.0395323049091791,0.0219305476518326,-0.240908155690573,0.552548906042304,0.916198252649473,0.110592507143998,0.347199618010759,0.19886478663371,0.0160216870678933,29.0534266481598,0.489643545279383,0.505481410867493,0.503703703703704,0.575385356454721,0.508580996232733,0.437358916478555,0.403616402970617,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","MN76149","MNHN","14,06,2","Marmosops incanus","","labvert","FC 55","Fazenda Canoas","Juramento","MG","","","",NA,1995,7,31,"","ok","","","female","",NA,"adulto","40.22","","305",142,"163",18,17,"30","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","MN13504","MNHN","14,06,2","Marmosops incanus","","C. T. Carvalho","5","Fazenda do Retiro, 7 km de Lagoa Santa","Lagoa Santa","MG","","","",NA,1954,7,22,"","ok","ok","","female","p3m4",6,"adulto","55","","265",117,"148",13,NA,"25","",TRUE,0.934940081156547,0.306039056191089,-1.59368421805733,0.713169911718699,-0.102300945405471,-0.303013035016242,0.441036230805847,0.377811731174868,NA,0.3900330342763,0.0764150636290841,NA,0.10752644778775,0.0743061207381821,-0.0351813927020252,0.596459474907213,-0.0257888081015929,24.1615396860382,0.495049504950495,0.406553735073591,0.454464285714286,NA,NA,0.48285137861466,0.411277602523659,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","MN13503","MNHN","14,06,2","Marmosops incanus","","C. T. Carvalho","6","Fazenda do Retiro, 7 km de Lagoa Santa","Lagoa Santa","MG","","","",NA,1954,7,22,"","ok","ok","","male","p3m4",6,"adulto","75","","307",135,"172",20,NA,"","",TRUE,-0.330123735584174,-0.497537539521524,-0.483922853789124,0.331647798949579,0.25379779201138,-0.173322169926543,-0.0895318718266847,0.21641066708748,-0.189924156030489,0.299005485821677,-0.118379911997468,-0.0932984245570623,0.00574915240874319,-0.207154490550145,-0.148188205993023,0.793845569396282,0.119583819837696,26.4663654474883,0.518085395703019,0.470058293587705,0.471440750213129,0.580636388360076,0.549414519906323,0.454545454545455,0.425478166726813,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","MN24692","MNHN","14,06,2","Marmosops incanus","","C. T. Carvalho","#","Fazenda do Retiro, 7 km de Lagoa Santa","Lagoa Santa","MG","","","",NA,1954,7,23,"","ok","","","male","",NA,"adulto","90","","304",133,"171",19,NA,"25","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","MN31390","MNHN","14,06,2","Marmosops incanus","Lagoa Santa","M. Lara, E. D. Hingst","70","Fazenda São Sebastião, 12,2 km SE de Lagoa Santa","Lagoa Santa","MG","-43.839373","-19.70436","710",FALSE,1992,8,29,"","ok","ok","ok","male","p3m4",6,"adulto","77","","364",164,"200",22,21,"31","",TRUE,0.25392665544932,-0.060216351333338,NA,0.0982897572281995,-0.0143787108238094,0.0704304105220803,-0.096072152640132,0.237815849737492,0.108623049784397,0.0107344104084728,0.0114161960050243,-0.305935421709655,0.132135731587223,-0.225106132146477,0.0270186927359326,-0.0438415110995383,0.0855616785421094,28.4640562815632,0.506123469132717,NA,0.518363939899833,0.564858785303674,0.530088495575221,0.440383463151588,0.398401065956029,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","MN31391","MNHN","14,06,2","Marmosops incanus","Lagoa Santa","M. Lara","71","Fazenda São Sebastião, 12,2 km SE de Lagoa Santa","Lagoa Santa","MG","-43.839373","-19.70436","710",FALSE,1992,8,29,"","ok","ok","ok","male","p3m4",6,"adulto","57","","332",147,"185",23,22,"33","",TRUE,0.668369110758555,0.261017638640482,0.5128225064514,0.405996202020747,-0.139836765631863,0.00183609927711181,0.0648829274270968,0.152360437109676,0.0489966689042927,0.13501779900599,-0.00467287964743512,0.154137185617262,0.174704772932849,-0.189260202862266,0.699394693086496,0.719172191388049,0.0636923070070747,26.8522959912183,0.497504596795377,0.48598369011213,0.492716366752356,0.574730759127922,0.533363802559415,0.448941469489415,0.411114946496376,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","MN31392","MNHN","14,06,2","Marmosops incanus","Lagoa Santa","M. Lara, E. D. Hingst","72","Fazenda São Sebastião, 12,2 km SE de Lagoa Santa","Lagoa Santa","MG","-43.839373","-19.70436","710",FALSE,1992,8,29,"","ok","ok","ok","female","p3m4",6,"adulto","31","","280",121,"159",19,18,"28","",TRUE,0.0175096787115336,0.378278342110164,0.133890609366517,0.146800471651893,-0.131588870366862,-0.266561107183889,0.359475462356001,-0.0148893668540833,-0.17832515677528,0.0372854729405567,0.135380095117623,-0.305871291309593,0.0671662958183745,0.0555864487982953,-0.108796783441306,-0.218917698538323,0.063445993326557,23.8748319365812,0.492796236401059,0.464285714285714,0.47075208913649,0.565715965892385,0.55977130977131,0.484704282800816,0.379103282626101,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2605","UFMG","GAV03","Marmosops incanus","Acauã","Leonora Pires Costa","LC 81","Estação Ecológica de Acauã; 17 km N Turmalina","Leme do Prado","MG","-42.766667","-17.133333","800",NA,1996,7,13,"","ok","ok","","female","p3m4",6,"adulto","","24","244",NA,"151",17,NA,"26","",TRUE,-0.0184405546983939,-0.161787037613273,0.00398920874098785,0.232438186962932,0.159378729869225,-0.644979906592342,-0.277028978534324,0.0849209383525178,0.430343427867554,0.55694562060863,0.150574905312836,-0.107473016957606,0.143811722717127,0.246676478545237,0.221360007902117,0.678466333060758,0.195607958022434,22.9482657296799,0.508859185576624,0.453703703703704,0.4375,0.583152004973578,0.588486140724947,0.501388888888889,0.407072368421053,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","MCN-M 1955","PUC-Minas","CAIXA 5","Marmosops incanus","Irapé","Taciano Paula e Paula","","UHE Irapé","Leme do Prado","MG","-42.586195","-16.759927","",FALSE,2004,1,1,"","ok","parcial","ok","female","p3m4",6,"adulto","","47","",135,"175",19,NA,"26","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coordenadas dos demais espécimes de UHE Irapé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","1181","UFMG","GAV01","Marmosops incanus","Ibitipoca","M. A. Drumond","1","Parque Estadual do Ibitipoca","Lima Duarte","MG","-43.883333","-21.691667","1050-1784",NA,1988,3,25,"","ok","ok","","male","dp3m4",5,"adulto","","34","",122,"156",18,NA,"22","",TRUE,-0.333114674945513,-0.233727027328584,0.0926979737021369,0.328177657963458,0.181661176486703,-0.0889211285005205,0.0251368950707871,0.169672119213891,-0.12305861537353,-0.0281978588752114,-0.118451292585726,-0.283388117367668,-0.037430708347987,0.195759034506295,-0.19326229081177,0.330583543941035,0.0219996252946071,23.5982774795111,0.511057255377158,0.465745369009115,0.44590780809031,0.577400787640109,0.557712486883526,0.499654934437543,0.401626016260163,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","UFES2451","UFES","03-11","Marmosops incanus","","Valéria Fagundes","LGA 3844","Fazenda da Pedra do Navio T3-P2","Luminárias","MG","-44.9033","-21.5111","",NA,2012,5,10,"","","ok","parcial","female","p3m4",6,"adulto","48","","",NA,"",NA,NA,"","",TRUE,-0.355554813506394,-0.281492192347109,NA,0.645311117455028,0.202823898343262,-0.13159283413952,0.174621360021278,0.269745588698429,-0.278007845791766,0.22189960989766,0.150761585489018,-0.501814746846186,0.0707727599878361,0.099602078314426,-0.461516472167382,0.265882771350219,0.15206444036187,23.7463681433604,0.512511305396443,NA,0.462454212454212,0.571299366897799,0.576253298153034,0.488403819918145,0.403838301347489,"coordenadas da sede do municipio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","4457","UFMG","GAV04","Marmosops incanus","Mariana","Bernardo Faria Leopoldo","MAR BL 29","Barragem de Germano e Fundão, Samarco","Mariana","MG","-43.470645","-20.202999","",NA,2012,7,14,"","ok","ok","","","p3m4",6,"adulto","","25","",113,"160",19,NA,"25","",TRUE,0.387550425163496,0.488504687857223,0.131664558909346,0.401413238083139,-0.194347990921013,-0.0515422188232053,0.064216149969651,0.121381553845975,0.450876783720872,-0.0863812562365283,0.169415200347644,0.72243645288453,0.306618979267231,0.143610695622773,0.100059039605313,0.767009782166793,0.0576343945614608,24.259571307012,0.489901904212349,0.462208485529643,0.484651162790698,0.592902481246394,0.523114355231144,0.480476505625414,0.416015625,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","MCN-M 672","PUC-Minas","CAIXA 2","Marmosops incanus","Mariana","-","","Distrito de Antônio Pereira","Mariana","MG","","","",NA,1996,2,1,"","","ok","","female","p3m4 (p3 eclodindo)",5,"adulto","","40","",117,"147",18,NA,"27","",TRUE,-0.0379554159409565,-0.183117381138032,0.318509085095656,0.334205688956313,0.163427374810635,-0.349005545063729,0.00885884775534418,-0.00796843398981117,0.0477871667595906,0.414106071927943,0.115898904358405,-0.152571845897626,0.245519189996493,0.323133870649773,-0.267183183649063,0.333383983715581,-0.0950179574414852,23.2557089765073,0.50951503990178,0.46574128765505,0.444444444444444,0.58133824432167,0.579725448785639,0.501025290498975,0.401903973509934,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","MCN-M 120","PUC-Minas","CAIXA 1","Marmosops incanus","Mariana","Clayton Perônico","","Distrito de Antônio Pereira. Mina Samitri","Mariana","MG","","","",NA,1996,2,1,"","ok","ok","","male","p3m4",6,"adulto","","45","",117,"166",21,NA,"26","",TRUE,0.84653329857035,0.792482453285011,0.440695224224772,0.327413788396802,-0.393338016676235,0.114182456997389,-0.0970785483105727,NA,0.154939851349389,0.0617242921887886,0.253955791276428,0.609743612593054,0.0289859923613029,0.0458481716899897,0.743274258489397,-0.138506225739727,-0.0547189611970189,26.5305013145248,0.483617300131062,0.48,0.514335360556038,0.579292267365662,0.520814479638009,0.46958174904943,0.379839553540286,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
