id,museu,sp,pop,coletor,localidade,municipio,uf,lon,lat,alt,xy.original,ano,mes,dia,sexo,dentes,classe,idade,peso.morto,gls,cb,nas,bbc,zb,poc,ic,lbasi,bps,bam,can,pl,max,sm,mad,alpcor,larcon,obs,replicas,gls.1,cb.1,nas.1,bbc.1,zb.1,poc.1,ic.1,lbasi.1,bps.1,bam.1,can.1,pl.1,max.1,sm.1,mad.1,alpcor.1,larcon.1,gls.2,cb.2,nas.2,bbc.2,zb.2,poc.2,ic.2,lbasi.2,bps.2,bam.2,can.2,pl.2,max.2,sm.2,mad.2,alpcor.2,larcon.2,gls.3,cb.3,nas.3,bbc.3,zb.3,poc.3,ic.3,lbasi.3,bps.3,bam.3,can.3,pl.3,max.3,sm.3,mad.3,alpcor.3,larcon.3,gls.4,cb.4,nas.4,bbc.4,zb.4,poc.4,ic.4,lbasi.4,bps.4,bam.4,can.4,pl.4,max.4,sm.4,mad.4,alpcor.4,larcon.4
1818,UFMG,Marmosops incanus,Linhares,Marco Aurélio L. Sábato,Fazenda Santa Terezinha; 33 km NE Linhares,Linhares,ES,-39.95,-19.133333,50,TRUE,1992,7,29,female,p3m4,6,adulto,31,36.53,35.13,17.17,13.36,17.23,6.65,6.96,12.58,5.71,10.72,5.21,20.01,15.36,7.47,26.07,10.38,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,UFMG,Marmosops incanus,Linhares,Leonora Pires Costa,Fazenda Santa Terezinha; 33 km NE Linhares,Linhares,ES,-39.95,-19.133333,50,TRUE,1992,7,29,male,p3m4,6,adulto,67,43.23,42.78,21.67,14.01,20.17,5.98,8.55,13.27,7.01,11.58,6.27,25.02,18.09,7.78,32.16,12.43,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255,UFMG,Marmosops incanus,Linhares,Yuri Luiz Reis Leite,Fazenda Santa Terezinha; 33 km NE Linhares,Linhares,ES,-39.95,-19.133333,50,TRUE,1992,7,27,male,p3m4,6,adulto,69,41.72,41.71,20.6,14.06,20.39,6.27,8.32,13.56,7.24,11.56,6.32,23.71,17.32,7.64,31.36,13.04,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,UFMG,Marmosops incanus,Linhares,Yuri Luiz Reis Leite,Fazenda Santa Terezinha; 33 km NE Linhares,Linhares,ES,-39.95,-19.133333,50,TRUE,1992,7,30,male,p3m4,6,adulto,79,41.84,41.8,20.23,14.17,20.96,6.2,7.71,13.61,7.36,12.27,6.33,24.43,17.98,7.96,31.8,12.49,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2258,UFMG,Marmosops incanus,Linhares,Yuri Luiz Reis Leite,Fazenda Santa Terezinha; 33 km NE Linhares,Linhares,ES,-39.95,-19.133333,50,TRUE,1992,7,29,male,p3m4,6,adulto,56,41.02,40.64,20.74,14,19.76,6.47,7.2,13.3,6.78,11.81,6.19,23.06,16.94,7.68,30.1,12.91,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259,UFMG,Marmosops incanus,Linhares,Monica T. Fonseca,Fazenda Santa Terezinha; 33 km NE Linhares,Linhares,ES,-39.95,-19.133333,50,TRUE,1992,7,28,female,p3m4,6,adulto,29,35.13,34.28,,13.03,17.06,6.41,7.04,12.04,5.83,11.12,5.01,20.24,15.5,7.52,25.43,10.4,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260,UFMG,Marmosops incanus,Linhares,Monica T. Fonseca,Fazenda Santa Terezinha; 33 km NE Linhares,Linhares,ES,-39.95,-19.133333,50,TRUE,1992,7,29,male,p3m4,6,adulto,30,42.55,42.01,,14.25,19.9,6.66,7.82,13.71,6.82,12.23,6.42,24.25,17.74,8.13,31.75,12.66,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2261,UFMG,Marmosops incanus,Linhares,Monica T. Fonseca,Fazenda Santa Terezinha; 33 km NE Linhares,Linhares,ES,-39.95,-19.133333,50,TRUE,1992,7,30,male,p3m4,6,adulto,68,40.8,40.68,,14.16,19.62,6.57,7.75,13.38,7.07,12.25,6.09,23.53,17.04,7.86,30.41,12.33,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262,UFMG,Marmosops incanus,Linhares,Marco Aurélio L. Sábato,Fazenda Santa Terezinha; 33 km NE Linhares,Linhares,ES,-39.95,-19.133333,50,TRUE,1992,7,28,male,p3m4,6,adulto,55,41,40.58,20.87,14.08,19.25,6.74,7.73,13.1,6.5,11.43,6.04,23.74,17.21,7.79,30.67,11.59,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263,UFMG,Marmosops incanus,Linhares,Marco Aurélio L. Sábato,Fazenda Santa Terezinha; 33 km NE Linhares,Linhares,ES,-39.95,-19.133333,50,TRUE,1992,7,29,male,p3m4,6,adulto,67,41.62,41.54,20.8,13.85,20.26,6.24,8.16,13.1,6.86,12.15,6.32,23.93,17.76,7.84,30.74,11.84,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN33837,MNHN,Marmosops incanus,Reserva Vale,A. R. T. Palma,Mata Secundária,Linhares,ES,-40.166667,-19.166667,,TRUE,1993,7,22,female,p3m4 (gastos),7,adulto,,40.57,39.84,20.13,12.97,20.13,6.53,8.05,13.07,7.11,11.84,5.97,22.62,16.22,7.51,29.77,11.59,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN33836,MNHN,Marmosops incanus,Reserva Vale,A. R. T. Palma,Mata Secundária,Linhares,ES,-40.166667,-19.166667,,TRUE,1993,7,23,female,p3m4,6,adulto,,33.87,32.75,15.78,12.2,16.33,6.19,7.13,12.1,5.73,10.97,4.85,19.09,14.87,7.75,24.51,9.53,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN34500,MNHN,Marmosops incanus,Reserva Vale,,Mata Secundária,Linhares,ES,-40.166667,-19.166667,,TRUE,1993,8,14,female,p3m4 (p3 eclodindo),5,adulto,,34.68,34.01,,12.48,16.91,6.36,6.68,11.86,,10.7,4.84,19.6,14.8,7.39,24.77,9.22,1.06,não sei de é peso ou orelha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ029176,MZUSP,Marmosops incanus,Reserva Vale,M. A. Mustrangi,"Reserva Florestal Cia.  Vale do Rio Doce, 30 km N Linhares",Linhares,ES,,,50,,1993,10,14,male,p3m4,6,adulto,100,43.99,44.04,,14.39,22.95,6.73,9.41,13.18,6.87,12.55,6.74,24.96,17.8,7.91,32.82,12.97,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2635,UFES,Marmosops incanus,Reserva Vale,Leonora Pires Costa,Reserva Natural da Vale,Linhares,ES,-40.07028,-19.15139,63,TRUE,2011,12,4,female,p3m4 (gastos),7,adulto,,39.97,39.35,19.9,13.69,19.75,6.69,8.18,13.33,6.86,12.01,6,22.25,16.19,7.6,29.49,12.44,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2636,UFES,Marmosops incanus,Reserva Vale,Leonora Pires Costa,Reserva Natural da Vale,Linhares,ES,-40.07028,-19.15139,63,TRUE,2011,12,3,female,p3m4,6,adulto,,37.94,37.2,17.77,13.53,19.34,6.78,7.11,12.53,5.99,11.66,5.41,21.55,15.44,7.3,28.01,11.76,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2055,UFES,Marmosops incanus,Reserva Vale,Mariana Ferreira Rocha,Reserva Natural Vale,Linhares,ES,-40.0722,-19.3911,,TRUE,2011,5,24,male,dp3m4,5,adulto,,36.37,34.86,17.53,13.15,17.29,6.41,7.16,12.03,5.43,11.06,5.1,20.1,15.55,7.9,26.11,9.59,1.11,coordenadas da sede do municipio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES233,UFES,Marmosops incanus,Pancas,Leonora Pires Costa,"Córrego Palmital, Mata dos Stur",Pancas,ES,-40.7713888888889,-19.2044444444444,158,TRUE,2006,2,9,female,p3m4 (gastos),7,adulto,,39.88,39.27,18.41,13.51,20.38,6.74,7.6,13.12,7.14,12.62,6.49,22.44,16.05,7.47,29.73,12.1,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES862,UFES,Marmosops incanus,Pancas,Leonora Pires Costa,"Córrego Palmital, Mata dos Stur",Pancas,ES,-40.7713888888889,-19.2044444444444,158,TRUE,2006,2,10,male,p3m4,6,adulto,,36.77,36.04,16.83,13.05,17.75,6.84,7.25,12.09,6.21,10.79,5.48,20.61,15.69,7.3,26.79,10.64,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES234,UFES,Marmosops incanus,Pancas,Leonora Pires Costa,"Córrego Palmital, Mata dos Stur",Pancas,ES,-40.7713888888889,-19.2044444444444,158,TRUE,2006,2,12,male,p3m4,6,adulto,,36.02,35.69,,13.52,18.26,6.69,6.57,12.28,5.96,11.28,5.32,20.3,15.57,7.75,26.13,10.51,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES235,UFES,Marmosops incanus,Pancas,Leonora Pires Costa,"Córrego Palmital, Mata dos Stur",Pancas,ES,-40.7713888888889,-19.2044444444444,158,TRUE,2006,2,15,male,p3m4,6,adulto,,36.57,35.85,16.83,13.75,18.13,6.45,7.14,12.6,6,10.95,5.17,20.71,15.59,7.33,26.98,10.79,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES236,UFES,Marmosops incanus,Pancas,Leonora Pires Costa,"Córrego São Bento, Fazenda do Dr. Rolly Luís",Pancas,ES,-40.7383333333333,-19.2258333333333,167,TRUE,2006,2,10,female,p3m4 (gastos),7,adulto,,40.69,40.3,,13.49,20.56,6.12,7.54,13.19,6.95,12.3,6.62,23.11,15.86,7.1,30.51,13.21,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES237,UFES,Marmosops incanus,Pancas,Leonora Pires Costa,"Córrego São Bento, Fazenda do Dr. Rolly Luís",Pancas,ES,-40.7383333333333,-19.2258333333333,167,TRUE,2006,2,10,male,dp3m4 (m4 eclodindo),4,subadulto,,35.8,34.99,,13.25,17.78,6.72,6.78,12.14,5.68,10.54,4.97,20.19,15.31,7.43,25.62,10.5,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES239,UFES,Marmosops incanus,Pancas,Leonora Pires Costa,Mata da Pedra do Camelo,Pancas,ES,-40.7697222222222,-19.2375,135,TRUE,2006,2,10,male,p3m4 (p3 eclodindo),5,adulto,,37.01,36.36,,13.59,17.92,6.81,7.09,12.66,5.58,11.28,5.29,21.06,15.69,7.77,26.88,10.82,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES244,UFES,Marmosops incanus,Pancas,Leonora Pires Costa,Mata da Pedra do Camelo,Pancas,ES,-40.7697222222222,-19.2375,135,TRUE,2006,2,11,male,dp3m4,5,adulto,,34.8,34.09,16.19,13.13,17.08,6.92,6.38,12.17,5.87,10.81,5.1,19.59,15.03,7.48,25.31,9.41,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES243,UFES,Marmosops incanus,Pancas,Leonora Pires Costa,Mata da Pedra do Camelo,Pancas,ES,-40.7697222222222,-19.2375,135,TRUE,2006,2,11,female,p3m4 (gastos),7,adulto,,39.78,39.49,20.07,13.51,20.17,6.51,7.57,12.87,6.82,12.04,6.43,22.72,16.42,7.55,29.95,12.34,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES238,UFES,Marmosops incanus,Pancas,Leonora Pires Costa,Mata da Pedra do Camelo,Pancas,ES,-40.7697222222222,-19.2375,135,TRUE,2006,2,12,female,dp3m4 (m4 eclodindo),4,subadulto,,32.88,31.75,,13,16.67,6.76,6.6,11.48,5.58,10.89,4.88,18.64,14.37,7.33,23.71,9.35,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES241,UFES,Marmosops incanus,Pancas,Leonora Pires Costa,Mata da Pedra do Camelo,Pancas,ES,-40.7697222222222,-19.2375,135,TRUE,2006,2,14,male,dp3m4 (m4 eclodindo),4,subadulto,,34.62,33.75,15.85,12.93,17.54,6.7,6.87,12.3,5.56,11.15,5.28,19.82,14.7,7.53,25.26,10.62,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES242,UFES,Marmosops incanus,Pancas,Leonora Pires Costa,Mata da Pedra do Camelo,Pancas,ES,-40.7697222222222,-19.2375,135,TRUE,2006,2,15,female,dp3m4 (m4 eclodindo),4,subadulto,,33.46,32.22,15.31,12.61,16.53,6.72,6.51,11.27,5.35,10.49,4.56,19.14,14.54,7.14,23.87,9.27,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES240,UFES,Marmosops incanus,Pancas,Leonora Pires Costa,Mata da Pedra do Camelo,Pancas,ES,-40.7697222222222,-19.2375,135,TRUE,2006,2,15,male,p3m4 (p3 eclodindo),5,adulto,,36.43,35.69,,13.29,18.05,6.9,7.61,12.7,5.94,11.02,5.36,21.11,15.69,7.78,26.49,10.22,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES1950,UFES,Marmosops incanus,Pancas,Yuri Luiz Reis Leite,"Trilha B, Córrego São Luiz I",Pancas,ES,-40.81724,-19.21522,142,TRUE,2009,12,15,female,p3m4,6,adulto,,40.71,40.38,19.7,13.43,20.06,6.6,7.5,12.83,6.95,12.27,6.17,22.88,16.42,7.23,30.29,12.83,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2405,UFES,Marmosops incanus,Córrego do Veado,Valéria Fagundes,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.2133,-18.3703,,TRUE,2008,7,22,female,p3m4,6,adulto,,34.86,33.86,,12.53,16.15,6.23,7.16,11.71,5.49,10.29,4.95,19.49,14.87,7.34,25.21,9.11,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2407,UFES,Marmosops incanus,Córrego do Veado,Valéria Fagundes,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.2133,-18.3703,,TRUE,2008,7,25,female,p3m4 (gastos),7,adulto,,39.67,39.57,19.62,14,19.05,6.53,8.06,13.45,6.88,11.83,5.56,22.63,16.44,7.55,29.58,11.48,1.21,coordenadas da sede do municipio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2403,UFES,Marmosops incanus,Córrego do Veado,Valéria Fagundes,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.2133,-18.3703,,TRUE,2009,2,11,,p3m4 (gastos),7,adulto,,40.36,39.86,20.34,13.52,19.64,5.66,7.89,13.02,6.57,11.78,6.4,22.52,16.09,7.37,29.83,12.02,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2155,UFES,Marmosops incanus,Córrego do Veado,Valéria Fagundes,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.16472,-18.30583,95,TRUE,2011,6,6,male,p3m4,6,adulto,,38.02,37.18,18.27,13.34,18.23,6.59,7.17,12.61,6.43,11.67,5.51,21.63,15.93,7.41,28.29,10.94,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2163,UFES,Marmosops incanus,Córrego do Veado,Valéria Fagundes,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.16611,-18.35666,95,TRUE,2011,6,7,male,p3m4 (gastos),7,adulto,,38.6,37.5,18.51,12.9,18.06,5.85,7.18,12.77,6.06,11.41,5.57,21.46,16.12,7.78,28.17,11.09,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2156,UFES,Marmosops incanus,Córrego do Veado,Valéria Fagundes,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.16472,-18.30583,95,TRUE,2011,6,8,female,p3m4,6,adulto,,34.21,33.8,16.08,12.71,16.73,6.44,6.9,11.88,5.84,11,5.08,19.26,15.03,7.56,25.3,9.86,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2157,UFES,Marmosops incanus,Córrego do Veado,Valéria Fagundes,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.16638,-18.36166,101,TRUE,2011,6,9,female,p3m4,6,adulto,,34.46,33.63,16.09,12.68,17.14,6.23,6.93,12.14,5.74,11.34,5.06,19.32,15.08,7.48,25.02,9.94,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2158,UFES,Marmosops incanus,Córrego do Veado,Valéria Fagundes,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.12611,-18.32444,65,TRUE,2011,6,9,male,p3m4 (gastos),7,adulto,,36.54,36.07,17.36,13.01,17.98,6.33,7.33,12.57,6.03,11.33,5.56,20.47,15.57,7.56,26.91,10.43,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2159,UFES,Marmosops incanus,Córrego do Veado,Valéria Fagundes,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.12611,-18.32444,65,TRUE,2011,6,10,?,p3m4,6,adulto,,35.34,34.64,17.14,12.68,17.13,6.21,6.76,12.02,5.65,10.99,5.3,20.11,15.11,7.39,25.61,9.76,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2160,UFES,Marmosops incanus,Córrego do Veado,Valéria Fagundes,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.16472,-18.30583,95,TRUE,2011,6,10,male,p3m4 (gastos),7,adulto,,39.34,39.26,18.94,13.39,18.38,6.36,7.19,12.73,6.34,11.43,5.57,22.49,16.41,7.26,28.79,11.03,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2161,UFES,Marmosops incanus,Córrego do Veado,Valéria Fagundes,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.16472,-18.30583,95,TRUE,2011,6,11,female,p3m4,6,adulto,,35.87,34.4,17.21,13.34,17.62,6.74,7.51,12.54,5.58,11.07,5.26,19.78,15.29,7.46,25.76,9.58,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2162,UFES,Marmosops incanus,Córrego do Veado,Valéria Fagundes,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.16472,-18.30583,95,TRUE,2011,6,11,male,p3m4 (gastos),7,adulto,,39.62,39.36,18.95,13.49,19.05,6.5,7.36,12.87,6.13,11.78,5.77,22.77,16.77,7.66,29.21,11.38,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2164,UFES,Marmosops incanus,Córrego do Veado,Valéria Fagundes,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.14972,-18.36166,101,TRUE,2011,6,11,?,,,,,34.47,33.42,15.94,13.05,16.61,6.39,6.82,12.18,5.83,10.73,5.03,19.64,14.96,7.35,24.8,9.72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2165,UFES,Marmosops incanus,Córrego do Veado,Valéria Fagundes,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.14166,-18.37055,83,TRUE,2011,6,12,male,p3m4 (gastos),7,adulto,,37.78,37.56,19.1,12.73,17.75,5.99,7.95,12.43,5.76,11.24,5.66,21.5,16.54,7.82,28.18,10.9,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2166,UFES,Marmosops incanus,Córrego do Veado,Valéria Fagundes,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.14166,-18.37055,83,TRUE,2011,6,13,male,p3m4 (gastos),7,adulto,,39.37,38.64,18.9,13.47,18.96,6.39,7.84,13.07,6.22,11.56,5.84,22.48,16.49,8.02,28.94,11.11,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2167,UFES,Marmosops incanus,Córrego do Veado,Valéria Fagundes,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.14166,-18.37055,83,TRUE,2011,6,13,female,p3m4,6,adulto,,35.03,33.99,16.53,12.8,16.25,5.99,7.09,11.58,5.86,10.39,4.8,19.69,14.99,7.3,25.58,9.83,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2168,UFES,Marmosops incanus,Córrego do Veado,Valéria Fagundes,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.14166,-18.37055,83,TRUE,2011,6,14,male,p3m4,6,adulto,,39.23,38.42,19.37,13.34,18.52,6.34,7.79,13.03,6.36,11.94,5.71,22.34,16.86,7.94,28.74,10.72,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2169,UFES,Marmosops incanus,Córrego do Veado,Valéria Fagundes,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.14166,-18.37055,83,TRUE,2011,6,14,female,p3m4,6,adulto,,34.24,32.75,,13.47,16.85,6.86,7,12.17,5.6,10.7,5.14,19.03,14.77,7.46,24.4,9.39,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2170,UFES,Marmosops incanus,Córrego do Veado,Valéria Fagundes,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.14166,-18.37055,83,TRUE,2011,6,15,male,p3m4 (gastos),7,adulto,,39.3,39.05,,13.76,18.23,6.61,7.9,12.93,6.5,11.87,5.87,22.21,16.58,7.75,29.33,11.46,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2171,UFES,Marmosops incanus,Córrego do Veado,Valéria Fagundes,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.14166,-18.37055,83,TRUE,2011,6,16,male,p3m4,6,adulto,,40.34,39.73,20.28,13.2,19.09,6.3,7.73,12.92,6.62,11.89,5.9,23.24,16.83,7.74,30.42,11.49,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2173,UFES,Marmosops incanus,Córrego do Veado,Valéria Fagundes,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.16472,-18.30583,95,TRUE,2011,11,29,female,p3m4,6,adulto,,38.58,38.24,19.28,13.4,19.45,6.55,7.74,12.73,6.71,11.9,5.76,21.69,15.79,7.25,28.89,11.8,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2172,UFES,Marmosops incanus,Córrego do Veado,Valéria Fagundes,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.16472,-18.30583,95,TRUE,2011,11,29,female,p3m4,6,adulto,,38.1,37.33,,12.95,19.55,6.13,7.55,12.64,6.39,11.45,5.7,20.85,15.47,7.12,27.75,10.99,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2174,UFES,Marmosops incanus,Córrego do Veado,Valéria Fagundes,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.16472,-18.30583,95,TRUE,2011,11,30,female,p3m4 (gastos),7,adulto,,40.18,39.18,20.39,13.47,19.43,6.67,7.73,12.95,7.14,11.9,6.03,22.24,16.14,7.71,29.05,12.82,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2182,UFES,Marmosops incanus,Córrego do Veado,Valéria Fagundes,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.13888,-18.36916,69,TRUE,2011,12,4,female,p3m4,6,adulto,,39.05,38.6,20.18,13.43,19.33,6.51,7.88,13.02,6.85,11.81,6.06,22.37,15.8,7.33,28.84,12.22,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
