id,museu,gaveta,sp,pop,coletor,id.coletor,localidade,municipio,uf,lon,lat,alt,xy.original,ano,mes,dia,morte,pele,cranio,esqueleto,sexo,dentes,classe,idade,peso,peso.morto,compr.total,compr.corpo,compr.cauda,tarso.c.unha,tarso.s.unha,orelha.int,orelha.ext,medido,gls,cb,nas,bbc,zb,poc,ic,lbasi,bps,bam,can,pl,max,sm,mad,alpcor,larcon,size,shape,nas.gls,can.bam,pl.cb,bam.pl,sm.max,alpcor.mad,obs,replicas,gls.1,cb.1,nas.1,bbc.1,zb.1,poc.1,ic.1,lbasi.1,bps.1,bam.1,can.1,pl.1,max.1,sm.1,mad.1,alpcor.1,larcon.1,gls.2,cb.2,nas.2,bbc.2,zb.2,poc.2,ic.2,lbasi.2,bps.2,bam.2,can.2,pl.2,max.2,sm.2,mad.2,alpcor.2,larcon.2,gls.3,cb.3,nas.3,bbc.3,zb.3,poc.3,ic.3,lbasi.3,bps.3,bam.3,can.3,pl.3,max.3,sm.3,mad.3,alpcor.3,larcon.3,gls.4,cb.4,nas.4,bbc.4,zb.4,poc.4,ic.4,lbasi.4,bps.4,bam.4,can.4,pl.4,max.4,sm.4,mad.4,alpcor.4,larcon.4
UFES235,UFES,03-06,Marmosops incanus,Pancas,Leonora Pires Costa,LPC 969,"Córrego Palmital, Mata dos Stur",Pancas,ES,-40.7713888888889,-19.2044444444444,158,TRUE,2006,2,15,,ok,ok,,male,p3m4,6,adulto,36,,296,115,181,21,NA,26,,TRUE,-0.006541908875237201,-0.0013972765535967824,-0.030932031389553583,0.04314495949693775,0.0025935311262954563,-0.022329351782827356,-0.016174740346739158,0.013786920267511604,-0.009415471836218714,-0.020250529924728866,-0.03931437968438489,-0.0010241382582099057,0.017074966178235673,0.010336100597662545,0.006196445494814462,0.02725678238605278,0.01524149624051016,25.4943228974609,0.50571827057182706,0.460213289581624,0.472146118721461,0.57768479776848,0.528730082085949,0.470173187940988,0.399925871015567,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UFES236,UFES,03-06,Marmosops incanus,Pancas,Leonora Pires Costa,LPC 937,"Córrego São Bento, Fazenda do Dr. Rolly Luís",Pancas,ES,-40.7383333333333,-19.2258333333333,167,TRUE,2006,2,10,,ok,ok,,female,p3m4 (gastos),7,adulto,82,,337,141,196,21,NA,28,,TRUE,-0.009953798408036008,-0.0056441125987478635,NA,-0.029931099845775133,0.0032253779674706884,-0.015478729913485978,-0.07780597212692619,-0.009518534465189354,0.015357135193866833,0.01949556927275209,0.05258741604238759,-0.0018341385737246085,-0.051448441840886705,-0.06990174802361415,0.00542931735365082,0.08281896123860699,-0.026929666379676198,28.7848571300953,0.510173697270471,NA,0.538211382113821,0.573449131513648,0.532237126784942,0.447667087011349,0.432972795804654,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UFES239,UFES,03-06,Marmosops incanus,Pancas,Leonora Pires Costa,LPC 943,Mata da Pedra do Camelo,Pancas,ES,-40.7697222222222,-19.2375,135,TRUE,2006,2,10,,ok,ok,,male,p3m4 (p3 eclodindo),5,adulto,40,,287,105,182,21,NA,26,,TRUE,0.004294922535573953,0.011492299411571594,NA,0.03089000651723639,-0.01033289769344492,0.03258786882550346,-0.02438616697135565,0.017833416222109655,-0.08323202510024408,0.008661244133076895,-0.017952234535652867,0.01460862599250179,0.022595246594166785,0.06813777449665381,0.0012217931778697455,0.028536810062518292,-0.048824907971938405,25.525892736592,0.492849284928493,NA,0.468971631205674,0.579207920792079,0.535612535612536,0.495219885277247,0.402529761904762,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UFES244,UFES,03-06,Marmosops incanus,Pancas,Leonora Pires Costa,LPC 948,Mata da Pedra do Camelo,Pancas,ES,-40.7697222222222,-19.2375,135,TRUE,2006,2,11,,ok,ok,,male,dp3m4,5,adulto,34,,279,116,163,16,NA,21,,TRUE,-0.0062399868360416555,0.0031999604947050564,-1.5863198532395373e-4,0.021465143893407923,-3.658677177091896e-4,0.02110821136079033,-0.07609973990369534,0.010356379584279374,0.024049021201389076,0.0015476057951984146,0.017424492342885456,-0.006576187595727756,0.019318723349324163,0.052502469306938915,-0.0016435629210342917,-0.043083120347956694,0.006158014309344748,24.1300062163274,0.501026694045174,0.465229885057471,0.471785383903793,0.574655324141977,0.551812149055641,0.497671324018629,0.371789806400632,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UFES243,UFES,03-06,Marmosops incanus,Pancas,Leonora Pires Costa,LPC 949,Mata da Pedra do Camelo,Pancas,ES,-40.7697222222222,-19.2375,135,TRUE,2006,2,11,,ok,ok,,female,p3m4 (gastos),7,adulto,72,,346,154,192,19,NA,27,,TRUE,-0.014668936382778774,-0.006243140989765195,0.016582503274846783,-0.01967643191067836,0.004411874014546235,0.0366506990959834,-0.0549612079096482,-0.022854383689887126,0.016335083536297423,0.010564899554879936,0.04870759932576685,-9.034472160389662e-4,-0.0028225321436261552,-5.90510474488326e-4,0.0070106739594839595,0.03854588301954376,-0.1697022026386543,28.2225672113647,0.51076221828311,0.504524886877828,0.534053156146179,0.575335527981767,0.529929577464789,0.459805115712546,0.412020033388982,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UFES240,UFES,03-06,Marmosops incanus,Pancas,Leonora Pires Costa,LPC 974,Mata da Pedra do Camelo,Pancas,ES,-40.7697222222222,-19.2375,135,TRUE,2006,2,15,,ok,ok,,male,p3m4 (p3 eclodindo),5,adulto,37,,284,110,174,21,NA,26,,TRUE,-0.006341209414918225,-0.0014277111889140492,NA,0.011095972127401765,0.002756413638718147,0.042936748941492686,0.05183087697768629,0.024222635130242143,-0.014988228654385205,-0.011074832997473916,0.0024676352372787758,0.022153093984483174,0.026608549572258333,0.07168865638508226,-0.007598971896710438,-0.02163816367518656,-0.031312593904306685,25.3811839755359,0.505743905855982,NA,0.486388384754991,0.591482207901373,0.52202747513027,0.495857233906947,0.385805964514911,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UFES1950,UFES,03-06,Marmosops incanus,Pancas,Yuri Luiz Reis Leite,YL 625,"Trilha B, Córrego São Luiz I",Pancas,ES,-40.81724,-19.21522,142,TRUE,2009,12,15,,ETOH,ok,,female,p3m4,6,adulto,66,,352,155,197,20,NA,24,,TRUE,8.090391552189047e-4,0.0076443359661899635,-0.012657886408352859,-0.029355330591352757,-0.009726023527095062,0.054493527605056435,-0.07229664715700101,-0.030751736318198386,0.026751465772678396,0.024187396260953786,-0.0033276205989165586,-0.0015376663350652464,-0.00875879522027434,-0.04724887260444843,0.009728137965836492,0.06731733263983086,-0.14700587983686866,28.460899493867,0.496780584447746,0.483910587079342,0.502852485737571,0.566617137196632,0.536276223776224,0.440316686967113,0.423572136018488,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UFES2405,UFES,03-07,Marmosops incanus,Córrego do Veado,Valéria Fagundes,LGA 2601,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.2133,-18.3703,,TRUE,2008,7,22,,,ok,,female,p3m4,6,adulto,,,,NA,,NA,NA,,,TRUE,0.02395936937366061,0.02777326559231641,NA,-0.011354013429985432,-0.024004737913191132,-0.09927736933636355,0.0692632195892453,-0.01032113381591282,-0.011287525561977985,-0.027973525315905245,0.027720267803453158,0.01685846429778115,0.03076722021123146,0.04610830213899253,0.026379354412583655,-0.037539205635056305,0.08945074645059597,23.3845889422927,0.476963969285292,NA,0.481049562682216,0.575605434140579,0.52796305797845,0.493611297915266,0.361364537881793,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UFES2407,UFES,03-07,Marmosops incanus,Córrego do Veado,Valéria Fagundes,LGA 2627,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.2133,-18.3703,,TRUE,2008,7,25,,,ok,,female,p3m4 (gastos),7,adulto,55,,,NA,,NA,NA,,,TRUE,0.007566421016147906,0.023301843358295216,0.0287440097143028,0.02820393398358023,-0.024312615745656796,0.026243274258702876,0.034119737326820054,0.03690198495327435,0.05283218925723432,0.010335464057466659,-0.06141562825638003,0.02019825579930057,0.01784471885788852,0.010385110849755907,0.022661862789870924,-3.7630809236066654e-4,-0.051798739434287644,27.4555732047247,0.481425322213798,0.494580287370809,0.469991546914624,0.571897902451352,0.522757401679187,0.459245742092457,0.388100067613252,coordenadas da sede do municipio,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UFES2403,UFES,03-07,Marmosops incanus,Córrego do Veado,Valéria Fagundes,LGA 2731,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.2133,-18.3703,,TRUE,2009,2,11,,,ok,,,p3m4 (gastos),7,adulto,,,,NA,,NA,NA,,,TRUE,0.007656954050862197,0.011723903090814503,0.0408843565101491,-0.015089214085361569,-0.013297548286912875,-0.10749576518579884,-0.005281391675759917,-0.006344673617308949,-0.01230130428568188,-0.005813621805926594,0.05509997603659822,-0.00187340806812486,-0.017017706557322487,-0.021274203312750872,0.011813250760540406,0.022732919642514116,-0.11327570668856593,27.9794638976518,0.492724535875565,0.50396432111001,0.543293718166384,0.564977420973407,0.523090586145648,0.458048477315103,0.402950050284948,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UFES2155,UFES,03-07,Marmosops incanus,Córrego do Veado,Valéria Fagundes,LGA 3122,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.16472,-18.30583,95,TRUE,2011,6,6,,ok,ok,parcial,male,p3m4,6,adulto,40,,290,120,170,21,NA,26,,TRUE,0.013317155468000053,0.014090139954049175,0.024658053939035973,0.003550119212855307,-0.013518173311493964,0.009396492798798395,-0.032038684961515296,0.002652676065745485,0.03869470211947168,0.03021798116991281,-0.0024454723774223197,0.023364832982112116,0.02385055421747273,0.012840026913408131,0.0322422471554642,0.01571263478040752,0.009874594869759779,26.0344272070656,0.49031737493276,0.480536559705418,0.472150814053128,0.581764389456697,0.539528432732316,0.465160075329567,0.386709084482149,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UFES2163,UFES,03-07,Marmosops incanus,Córrego do Veado,Valéria Fagundes,LGA 3126,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.16611,-18.35666,95,TRUE,2011,6,7,,ok,ok,parcial,male,p3m4 (gastos),7,adulto,45,,304,121,183,23,NA,28,,TRUE,0.028819686167496972,0.02305917841369487,0.03821400262837482,-0.029811925180309284,-0.022475313695832444,-0.10991059553726723,-0.030262700862101477,0.015488519521944077,-0.020167805573498176,0.007938529607364408,0.008896168663677928,0.015837884975280492,0.03598921329665483,0.0617250843947037,0.028398664476601887,0.029813778677308278,0.01883176021377833,26.0240273593462,0.4816,0.479533678756477,0.488168273444347,0.572266666666667,0.531686859273066,0.482630272952854,0.393681221157259,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UFES2156,UFES,03-07,Marmosops incanus,Córrego do Veado,Valéria Fagundes,LGA 3131,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.16472,-18.30583,95,TRUE,2011,6,8,,ok,ok,parcial,female,p3m4,6,adulto,28,,260,103,157,18,NA,26,,TRUE,-0.010067960656566566,0.009263919904063389,0.01151470741409888,-0.004541917530858086,-0.005994338775106023,-0.05793100582592192,0.01624473501984136,-0.005440818351082122,0.0336474550108139,0.028188654311717798,0.032206317535055096,-0.01025833481266547,0.02964204967249673,0.06896632366127764,0.012866180866434984,0.021313764636720745,0.15176590695208572,23.7796972226309,0.494970414201184,0.470038000584624,0.461818181818182,0.569822485207101,0.571131879543094,0.502994011976048,0.389723320158103,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UFES2157,UFES,03-07,Marmosops incanus,Córrego do Veado,Valéria Fagundes,LGA 3134,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.16638,-18.36166,101,TRUE,2011,6,9,,ok,ok,parcial,female,p3m4,6,adulto,32,,285,115,170,19,NA,25,,TRUE,-0.011484817982243545,-0.005351949135757206,1.7499367793938347e-5,-0.011167477259036218,0.008336111043964145,-0.08639579787819529,0.011413324935000357,0.010755463418839817,0.006726886978015489,0.052588587745121984,0.015998275465920253,-0.015869114133959084,0.026197296743899923,0.05450991942425709,-0.008031401408225225,0.017804733105113435,0.022975684066439683,24.0087109191643,0.509663990484686,0.466918165989553,0.44620811287478,0.574487065120428,0.58695652173913,0.496021220159151,0.397282174260591,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UFES2158,UFES,03-07,Marmosops incanus,Córrego do Veado,Valéria Fagundes,LGA 3137,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.12611,-18.32444,65,TRUE,2011,6,9,,ok,ok,parcial,male,p3m4 (gastos),7,adulto,38,,281,112,169,21,NA,27,,TRUE,-0.006368835306318044,0.005814432104093825,0.001458251870657179,-0.011688591151810535,-0.004585568449012367,-0.04164478258417281,0.01113564814236434,0.012026154646558318,-0.0033255363355897405,0.014554282275627717,0.0348121152124814,-0.01168401863706059,0.016564272863885066,0.04166798122914317,0.004714630290817201,-0.005352586253586811,0.09954725462753314,25.4664210284838,0.498475187136124,0.475095785440613,0.490732568402471,0.567507624064319,0.553492916463117,0.485549132947977,0.387588257153475,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UFES2159,UFES,03-07,Marmosops incanus,Córrego do Veado,Valéria Fagundes,LGA 3149,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.12611,-18.32444,65,TRUE,2011,6,10,,ok,ok,parcial,?,p3m4,6,adulto,30,,277,116,161,20,NA,27,,TRUE,5.693588147317463e-4,0.009751727794965248,0.04489597068828122,-0.017617430487658847,-0.007199465863121368,-0.08251817864204347,-0.02729947328052007,-0.007430229104221198,-0.023677739129759123,0.012096600903710009,0.043781686803716635,0.011010228047025006,0.017946447186720338,0.036627407359694164,4.938860585999016e-4,-0.018007845631330177,-0.1494422045053675,24.3594581220519,0.494515011547344,0.485002829654782,0.482256596906278,0.58054272517321,0.546494281452014,0.489080079417604,0.381101132370168,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UFES2160,UFES,03-07,Marmosops incanus,Córrego do Veado,Valéria Fagundes,LGA 3155,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.16472,-18.30583,95,TRUE,2011,6,10,,ok,ok,parcial,male,p3m4 (gastos),7,adulto,57,,351,152,199,23,NA,29,,TRUE,0.01902806057272599,0.037246315333524294,0.021078642886413146,-0.0066350365206515605,-0.03760687604553148,-0.010813661985971779,-0.05921295894478118,-0.005692831926068287,-0.006926412019049755,-0.01029956347329497,-0.03168182091518612,0.033860275227093783,0.03143161398615435,-0.02008484879941519,0.017845503052755785,-0.013961027102544765,-0.11492557556696054,26.8625910887241,0.468160978094753,0.481443823080834,0.487314085739283,0.572847682119205,0.508225878168075,0.442413162705667,0.383119138589788,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UFES2161,UFES,03-07,Marmosops incanus,Córrego do Veado,Valéria Fagundes,LGA 3168,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.16472,-18.30583,95,TRUE,2011,6,11,,ok,ok,parcial,female,p3m4,6,adulto,31,,271,114,157,19,NA,25,,TRUE,0.005812526515196925,-0.007814026421427478,0.03553671201967168,0.028398360309000115,0.010049874081666132,0.004577294650450758,0.0677474966451963,0.028875998850661944,-0.046841318896925666,0.0126524557937997,0.022610902210532524,-0.015203928671071676,0.022288036085245544,0.04182246487933261,-0.00449563386731322,-0.049471139060298874,-0.023453155286951424,24.6196669351963,0.512209302325581,0.479788123780318,0.475158084914182,0.575,0.559656218402427,0.487900588620013,0.371894409937888,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UFES2162,UFES,03-07,Marmosops incanus,Córrego do Veado,Valéria Fagundes,LGA 3169,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.16472,-18.30583,95,TRUE,2011,6,11,,ok,ok,parcial,male,p3m4 (gastos),7,adulto,61,,334,135,199,24,NA,27,,TRUE,0.008719742564930577,0.020638207014271437,-0.002637409032644644,-0.007721513304717487,-0.0215697494811935,0.020337321716630274,-0.054188425608266755,-0.005664340872313822,-0.05991323847137431,0.007776919481891742,-0.02093747946524238,0.02878660680970979,0.03959706396317175,0.02590937697250162,0.01278622665711282,-0.00590801830087484,-0.1074692156392921,27.3826222265144,0.483993902439024,0.478293791014639,0.48981324278438,0.578506097560976,0.517347386912604,0.456768038163387,0.389592605272167,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UFES2165,UFES,03-07,Marmosops incanus,Córrego do Veado,Valéria Fagundes,LGA 3201,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.14166,-18.37055,83,TRUE,2011,6,12,,ok,ok,,male,p3m4 (gastos),7,adulto,44,,330,135,195,22,NA,30,,TRUE,0.01447817646409133,0.03250656295738841,0.07952658360751608,-0.039583385777700375,-0.031688704639439624,-0.090103701382094,0.0791274787782612,-0.007026587629243242,-0.0630296618548718,-0.0021201559956045557,0.03497872803353652,0.02484993562428084,0.06725702437001013,0.06998339471335902,0.03676219935825831,0.022034434229207367,-0.02087961903127486,25.8203408188196,0.472577209797657,0.505558496559026,0.50355871886121,0.572417465388711,0.522790697674419,0.47279322853688,0.38679914833215,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UFES2166,UFES,03-07,Marmosops incanus,Córrego do Veado,Valéria Fagundes,LGA 3213,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.14166,-18.37055,83,TRUE,2011,6,13,,ok,ok,,male,p3m4 (gastos),7,adulto,51,,339,134,205,24,NA,23,,TRUE,0.012915869641147548,0.013761704452237566,0.009386372923892772,-0.004046986731800484,-0.014347844537085042,-0.0024031003490552205,0.02008739790329317,0.016355387120168707,-0.03366128851407524,-0.003764718994737848,0.005961724856221595,0.02652278468728042,0.03094744760418111,0.076456206026287,0.015321492708901818,-0.01589425184103499,-0.03078083427535444,27.0668505740878,0.490683229813665,0.48006096012192,0.505190311418685,0.581780538302277,0.51423487544484,0.486355366889024,0.383897719419489,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UFES2167,UFES,03-07,Marmosops incanus,Córrego do Veado,Valéria Fagundes,LGA 3214,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.14166,-18.37055,83,TRUE,2011,6,13,,ok,ok,parcial,female,p3m4,6,adulto,25,,292,127,165,19,NA,25,,TRUE,0.024284415070759735,0.026608554231160042,0.05397547391368285,0.007740722648725384,-0.02298899401464638,-0.1361158102081308,0.05465262404708504,-0.02433099611764966,0.04889777661262196,-0.02145526778635576,-0.00945189634966992,0.022516029118983205,0.0352734725178494,0.03865109438954084,0.03585088378466672,0.03247796580729645,0.11779542862516937,23.5018616283902,0.4780817887614,0.471881244647445,0.461982675649663,0.579288025889968,0.527679024885729,0.486991327551701,0.384284597341673,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UFES2168,UFES,03-07,Marmosops incanus,Córrego do Veado,Valéria Fagundes,LGA 3222,Reserva Biológica Córrego do Veado,Pinheiros,ES,-40.14166,-18.37055,83,TRUE,2011,6,14,,ok,ok,parcial,male,p3m4,6,adulto,56,,332,141,191,22,NA,29,,TRUE,0.02259869484917809,0.02263020990772935,0.05240420624148179,-0.007254255636655493,-0.022781722812499794,-0.017396445011117923,0.027652916783831305,0.02159419228996784,0.0032903398196817424,0.037777705805690065,0.0021240540812634823,0.03355591790936474,0.06344017570184057,0.07224499580135157,0.02326210049970756,-0.03397999908275651,0.03912832537769048,26.6746771301922,0.48204060385216,0.493754779505481,0.47822445561139,0.581467985424258,0.534467323187108,0.470937129300119,0.372999304105776,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
